Date,Close,High,Low,Open,DailyReturn,Target
9/16/09,1.4731,1.4736,1.4644,1.4675,0.3801507025999626,0.08817145957676728
9/17/09,1.4744,1.4767,1.4689,1.4731,0.08817145957676728,-0.14943621790517456
9/18/09,1.4722,1.4744,1.4648,1.4744,-0.14943621790517456,-0.313436903788494
9/21/09,1.4676,1.4713,1.461,1.4722,-0.313436903788494,0.8311372390026338
9/22/09,1.4799,1.4821,1.4676,1.4676,0.8311372390026338,-0.37303309820944525
9/23/09,1.4744,1.4844,1.4729,1.4799,-0.37303309820944525,-0.6279006279006193
9/24/09,1.4652,1.4803,1.4626,1.4744,-0.6279006279006193,0.11589065375963152
9/25/09,1.4669,1.4725,1.4615,1.4652,0.11589065375963152,-0.4794848962257769
9/28/09,1.4599,1.472,1.4561,1.4669,-0.4794848962257769,-0.19216251458375633
9/29/09,1.4571,1.4645,1.4525,1.4599,-0.19216251458375633,0.41689447785675193
9/30/09,1.4632,1.4675,1.4573,1.4571,0.41689447785675193,-0.7574714226690622
10/1/09,1.4522,1.4667,1.4518,1.4632,-0.7574714226690622,0.33628440052159264
10/2/09,1.4571,1.4647,1.4481,1.4522,0.33628440052159264,0.5528255528255526
10/5/09,1.4652,1.4669,1.4582,1.4571,0.5528255528255526,0.4145993339223812
10/6/09,1.4713,1.4764,1.4647,1.4652,0.4145993339223812,-0.22479564032698096
10/7/09,1.468,1.4736,1.4648,1.4713,-0.22479564032698096,0.6698694092969768
10/8/09,1.4779,1.4817,1.4683,1.468,0.6698694092969768,-0.47589910938880237
10/9/09,1.4709,1.4795,1.4674,1.4779,-0.47589910938880237,0.46017459565540486
10/12/09,1.4777,1.4813,1.4677,1.4709,0.46017459565540486,0.35738368172623614
10/13/09,1.483,1.4876,1.4762,1.4777,0.35738368172623614,0.5898914063547338
10/14/09,1.4918,1.4946,1.484,1.483,0.5898914063547338,-0.20823537314436105
10/15/09,1.4887,1.4967,1.4844,1.4918,-0.20823537314436105,0.0402873833344629
10/16/09,1.4893,1.4967,1.4848,1.4887,0.0402873833344629,0.3412740899357523
10/19/09,1.4944,1.4963,1.4829,1.4893,0.3412740899357523,-0.1004755844329866
10/20/09,1.4929,1.4994,1.4883,1.4944,-0.1004755844329866,0.46669777985199795
10/21/09,1.4999,1.5046,1.4889,1.4929,0.46669777985199795,0.17304492512478772
10/22/09,1.5025,1.5036,1.4944,1.4999,0.17304492512478772,-0.18670400746815455
10/23/09,1.4997,1.506,1.4993,1.5025,-0.18670400746815455,-0.24732620320855858
10/26/09,1.496,1.5063,1.4842,1.4997,-0.24732620320855858,-1.1357490535424504
10/27/09,1.4792,1.4927,1.4771,1.496,-1.1357490535424504,-0.5232755691471315
10/28/09,1.4715,1.484,1.4698,1.4792,-0.5232755691471315,0.7687639085575613
10/29/09,1.4829,1.4859,1.4684,1.4715,0.7687639085575613,-0.7884184054917457
10/30/09,1.4713,1.4858,1.4712,1.4829,-0.7884184054917457,0.6750826976304602
11/2/09,1.4813,1.4845,1.4686,1.4713,0.6750826976304602,-0.6933587111685124
11/3/09,1.4711,1.481,1.4627,1.4813,-0.6933587111685124,1.0426476523610821
11/4/09,1.4866,1.4909,1.4704,1.4711,1.0426476523610821,0.060504201680680526
11/5/09,1.4875,1.4917,1.481,1.4866,0.060504201680680526,-0.19533881180116697
11/6/09,1.4846,1.4913,1.4815,1.4875,-0.19533881180116697,0.9408153733235473
11/9/09,1.4987,1.502,1.4854,1.4846,0.9408153733235473,-0.06008812925623587
11/10/09,1.4978,1.502,1.4939,1.4987,-0.06008812925623587,0.006676013084984911
11/11/09,1.4979,1.5048,1.4953,1.4978,0.006676013084984911,-0.9298564786739463
11/12/09,1.4841,1.5016,1.4822,1.4979,-0.9298564786739463,0.4894729784095537
11/13/09,1.4914,1.4936,1.4826,1.4841,0.4894729784095537,0.36076964190271577
11/16/09,1.4968,1.5015,1.4883,1.4914,0.36076964190271577,-0.6725854183481308
11/17/09,1.4868,1.4999,1.4809,1.4968,-0.6725854183481308,0.6216162021255321
11/18/09,1.4961,1.499,1.4859,1.4868,0.6216162021255321,-0.29496547563182673
11/19/09,1.4917,1.4965,1.4842,1.4961,-0.29496547563182673,-0.3903358234066914
11/20/09,1.4859,1.4935,1.48,1.4917,-0.3903358234066914,0.6950477845351845
11/23/09,1.4963,1.5001,1.4834,1.4859,0.6950477845351845,0.013364517206814431
11/24/09,1.4965,1.4989,1.4889,1.4963,0.013364517206814431,1.1297568710359485
11/25/09,1.5136,1.5144,1.4956,1.4965,1.1297568710359485,-1.0144153764015018
11/26/09,1.4984,1.5141,1.496,1.5136,-1.0144153764015018,-0.18051748345255897
11/27/09,1.4957,1.5022,1.483,1.4984,-0.18051748345255897,0.39291422482685245
11/30/09,1.5016,1.5083,1.4965,1.4957,0.39291422482685245,0.4574080212131194
12/1/09,1.5085,1.512,1.4973,1.5016,0.4574080212131194,-0.2725339005583617
12/2/09,1.5044,1.511,1.5033,1.5085,-0.2725339005583617,0.19239700126054032
12/3/09,1.5073,1.5141,1.5043,1.5044,0.19239700126054032,-1.5495519773630755
12/4/09,1.4843,1.5091,1.4822,1.5073,-1.5495519773630755,-0.1687137265487884
12/7/09,1.4818,1.4905,1.4757,1.4843,-0.1687137265487884,-0.8095788829172067
12/8/09,1.4699,1.4866,1.4681,1.4818,-0.8095788829172067,0.21722897291426863
12/9/09,1.4731,1.4782,1.467,1.4699,0.21722897291426863,-0.03395355154150258
12/10/09,1.4726,1.4761,1.4687,1.4731,-0.03395355154150258,-0.731924208222172
12/11/09,1.4619,1.4776,1.4587,1.4726,-0.731924208222172,0.21160409556314694
12/14/09,1.465,1.4685,1.46,1.4619,0.21160409556314694,-0.8397577092511006
12/15/09,1.4528,1.4663,1.4504,1.465,-0.8397577092511006,0.027525461051469583
12/16/09,1.4532,1.459,1.4506,1.4528,0.027525461051469583,-1.2894681815013564
12/17/09,1.4347,1.4536,1.4305,1.4532,-1.2894681815013564,-0.0488145048814606
12/18/09,1.434,1.4411,1.4262,1.4347,-0.0488145048814606,-0.40610558745273967
12/21/09,1.4282,1.4372,1.4269,1.434,-0.40610558745273967,-0.22456140350876277
12/22/09,1.425,1.4332,1.4219,1.4282,-0.22456140350876277,0.5582693649685978
12/23/09,1.433,1.4366,1.4235,1.425,0.5582693649685978,0.13241340859990333
12/24/09,1.4349,1.4418,1.4324,1.433,0.13241340859990333,0.5337584916123693
12/25/09,1.4426,1.4435,1.4365,1.4349,0.5337584916123693,-0.29896405478691457
12/28/09,1.4383,1.4414,1.4356,1.4426,-0.29896405478691457,-0.16714255867399944
12/29/09,1.4359,1.4458,1.4333,1.4383,-0.16714255867399944,-0.16043526785714068
12/30/09,1.4336,1.4361,1.4274,1.4359,-0.16043526785714068,-0.1257158821064411
12/31/09,1.4318,1.4441,1.4308,1.4336,-0.1257158821064411,0
1/1/10,1.4318,1.4318,1.4318,1.4318,0,0.6453403649989651
1/4/10,1.4411,1.4455,1.4258,1.4318,0.6453403649989651,-0.31323959348461283
1/5/10,1.4366,1.4483,1.4347,1.4411,-0.31323959348461283,0.3191784623924464
1/6/10,1.4412,1.4434,1.4285,1.4366,0.3191784623924464,-0.64948669599833
1/7/10,1.4319,1.4446,1.4299,1.4412,-0.64948669599833,0.6384012212892997
1/8/10,1.4411,1.4439,1.4264,1.4319,0.6384012212892997,0.7916838771857252
1/11/10,1.4526,1.4557,1.4409,1.4411,0.7916838771857252,-0.26920687512941205
1/12/10,1.4487,1.4548,1.4454,1.4526,-0.26920687512941205,0.13098028402039094
1/13/10,1.4506,1.4582,1.4456,1.4487,0.13098028402039094,-0.06898454746136105
1/14/10,1.4496,1.4555,1.4447,1.4506,-0.06898454746136105,-0.8417391304347827
1/15/10,1.4375,1.4511,1.4338,1.4496,-0.8417391304347827,0.07646322813847496
1/18/10,1.4386,1.4401,1.4336,1.4375,0.07646322813847496,-0.5732662192393881
1/19/10,1.4304,1.4413,1.4253,1.4386,-0.5732662192393881,-1.432420933200964
1/20/10,1.4102,1.4296,1.4081,1.4304,-1.432420933200964,-0.028372818839548584
1/21/10,1.4098,1.4143,1.4028,1.4102,-0.028372818839548584,0.29702970297029574
1/22/10,1.414,1.4181,1.4068,1.4098,0.29702970297029574,0.0918533173178887
1/25/10,1.4153,1.4197,1.4129,1.414,0.0918533173178887,-0.5470304063654476
1/26/10,1.4076,1.4179,1.4043,1.4153,-0.5470304063654476,-0.41375374518476443
1/27/10,1.4018,1.4096,1.3994,1.4076,-0.41375374518476443,-0.33641113735594635
1/28/10,1.3971,1.4052,1.3938,1.4018,-0.33641113735594635,-0.7499819715872189
1/29/10,1.3867,1.3989,1.3863,1.3971,-0.7499819715872189,0.4236679592129841
2/1/10,1.3926,1.3935,1.3854,1.3867,0.4236679592129841,0.26498603451980496
2/2/10,1.3963,1.3974,1.3887,1.3926,0.26498603451980496,-0.4315615334819827
2/3/10,1.3903,1.4026,1.3891,1.3963,-0.4315615334819827,-1.2010481875091121
2/4/10,1.3738,1.3903,1.3729,1.3903,-1.2010481875091121,-0.6299443305010212
2/5/10,1.3652,1.3746,1.3586,1.3738,-0.6299443305010212,0.05124826121970298
2/8/10,1.3659,1.3714,1.3622,1.3652,0.05124826121970298,0.8780841799709724
2/9/10,1.378,1.3839,1.3644,1.3659,0.8780841799709724,-0.3495484998543486
2/10/10,1.3732,1.3815,1.3678,1.378,-0.3495484998543486,-0.3727797675608422
2/11/10,1.3681,1.3801,1.3596,1.3732,-0.3727797675608422,-0.5290616503784331
2/12/10,1.3609,1.3696,1.3533,1.3681,-0.5290616503784331,-0.08825476207987717
2/15/10,1.3597,1.3634,1.358,1.3609,-0.08825476207987717,1.2204867417362983
2/16/10,1.3765,1.3779,1.3589,1.3597,1.2204867417362983,-1.161167046373193
2/17/10,1.3607,1.3789,1.3587,1.3765,-1.161167046373193,0.036732295033789664
2/18/10,1.3612,1.3653,1.354,1.3607,0.036732295033789664,-0.16188373804267694
2/19/10,1.359,1.3607,1.3444,1.3612,-0.16188373804267694,0.0514819445465855
2/22/10,1.3597,1.3653,1.3574,1.359,0.0514819445465855,-0.7185185185185051
2/23/10,1.35,1.3691,1.3497,1.3597,-0.7185185185185051,0.2364765001477882
2/24/10,1.3532,1.3626,1.3503,1.35,0.2364765001477882,0.19176869744799643
2/25/10,1.3558,1.3571,1.3452,1.3532,0.19176869744799643,0.404025563799314
2/26/10,1.3613,1.3683,1.3531,1.3558,0.404025563799314,-0.4056645522938531
3/1/10,1.3558,1.3656,1.3461,1.3613,-0.4056645522938531,0.36743092298648705
3/2/10,1.3608,1.3622,1.3435,1.3558,0.36743092298648705,0.6787825706152898
3/3/10,1.3701,1.3736,1.3594,1.3608,0.6787825706152898,-0.8390373150805973
3/4/10,1.3587,1.3712,1.3552,1.3701,-0.8390373150805973,0.2715795654726979
3/5/10,1.3624,1.3629,1.3529,1.3587,0.2715795654726979,0.0440205429200245
3/8/10,1.363,1.3704,1.3606,1.3624,0.0440205429200245,-0.22795793808367384
3/9/10,1.3599,1.3635,1.3537,1.363,-0.22795793808367384,0.3078953155926971
3/10/10,1.3641,1.3679,1.3546,1.3599,0.3078953155926971,0.26321561745995653
3/11/10,1.3677,1.3687,1.362,1.3641,0.26321561745995653,0.5887483645878759
3/12/10,1.3758,1.3796,1.367,1.3677,0.5887483645878759,-0.6363835856923363
3/15/10,1.3671,1.3776,1.3641,1.3758,-0.6363835856923363,0.7766003774132626
3/16/10,1.3778,1.3783,1.3657,1.3671,0.7766003774132626,-0.291163196971903
3/17/10,1.3738,1.3817,1.3727,1.3778,-0.291163196971903,-0.9256538348515975
3/18/10,1.3612,1.3742,1.3587,1.3738,-0.9256538348515975,-0.5986253787598844
3/19/10,1.3531,1.3626,1.3502,1.3612,-0.5986253787598844,0.13285113292494086
3/22/10,1.3549,1.3568,1.3464,1.3531,0.13285113292494086,-0.3629629629629559
3/23/10,1.35,1.3569,1.3477,1.3549,-0.3629629629629559,-1.267721851323992
3/24/10,1.3331,1.3501,1.3321,1.35,-1.267721851323992,-0.3840361445783044
3/25/10,1.328,1.3386,1.3269,1.3331,-0.3840361445783044,1.0653356179691558
3/26/10,1.3423,1.3425,1.3268,1.328,1.0653356179691558,0.4006826445054426
3/29/10,1.3477,1.3506,1.342,1.3423,0.4006826445054426,-0.4771490345187476
3/30/10,1.3413,1.3539,1.3396,1.3477,-0.4771490345187476,0.7179866765359024
3/31/10,1.351,1.3548,1.3385,1.3413,0.7179866765359024,0.552079499447925
4/1/10,1.3585,1.3587,1.3458,1.351,0.552079499447925,-0.7415647015202083
4/2/10,1.3485,1.3591,1.3483,1.3585,-0.7415647015202083,-0.0445136879590425
4/5/10,1.3479,1.3538,1.3461,1.3485,-0.0445136879590425,-0.5745411132666796
4/6/10,1.3402,1.3496,1.3356,1.3479,-0.5745411132666796,-0.38199385813797504
4/7/10,1.3351,1.3408,1.3327,1.3402,-0.38199385813797504,-0.02247527719508293
4/8/10,1.3348,1.3366,1.3282,1.3351,-0.02247527719508293,1.067299140231246
4/9/10,1.3492,1.3494,1.3341,1.3348,1.067299140231246,0.6406951911039216
4/12/10,1.3579,1.3691,1.3565,1.3492,0.6406951911039216,0.07358893222458532
4/13/10,1.3589,1.3626,1.3546,1.3579,0.07358893222458532,0.4760509740735279
4/14/10,1.3654,1.3678,1.3597,1.3589,0.4760509740735279,-0.589362015618094
4/15/10,1.3574,1.3666,1.352,1.3654,-0.589362015618094,-0.5183649289099449
4/16/10,1.3504,1.3581,1.3473,1.3574,-0.5183649289099449,-0.13347174847990687
4/19/10,1.3486,1.3497,1.3415,1.3504,-0.13347174847990687,-0.3124070217197249
4/20/10,1.3444,1.3522,1.3429,1.3486,-0.3124070217197249,-0.3658081373646978
4/21/10,1.3395,1.3447,1.3359,1.3444,-0.3658081373646978,-0.6310570205093504
4/22/10,1.3311,1.3421,1.326,1.3395,-0.6310570205093504,0.4487323311644608
4/23/10,1.3371,1.34,1.3202,1.3311,0.4487323311644608,-0.05986679637805223
4/26/10,1.3363,1.3397,1.3291,1.3371,-0.05986679637805223,-1.4346439957492136
4/27/10,1.3174,1.3413,1.3163,1.3363,-1.4346439957492136,0.1667171870263869
4/28/10,1.3196,1.3268,1.3116,1.3174,0.1667171870263869,0.33985348538629623
4/29/10,1.3241,1.328,1.3185,1.3196,0.33985348538629623,0.5482950277902856
4/30/10,1.3314,1.3342,1.3226,1.3241,0.5482950277902856,-0.894210366777797
5/3/10,1.3196,1.336,1.3155,1.3314,-0.894210366777797,-1.4530637349119813
5/4/10,1.3007,1.3213,1.2994,1.3196,-1.4530637349119813,-1.4744889998439628
5/5/10,1.2818,1.2996,1.2805,1.3007,-1.4744889998439628,-1.617250673854445
5/6/10,1.2614,1.2856,1.251,1.2818,-1.617250673854445,0.9267986176563017
5/7/10,1.2732,1.2797,1.2587,1.2614,0.9267986176563017,0.33659491193737534
5/10/10,1.2775,1.3093,1.276,1.2732,0.33659491193737534,-0.6618863761721051
5/11/10,1.2691,1.2802,1.2667,1.2775,-0.6618863761721051,-0.5148107080627238
5/12/10,1.2626,1.2739,1.2606,1.2691,-0.5148107080627238,-0.6456755679553604
5/13/10,1.2545,1.2684,1.2537,1.2626,-0.6456755679553604,-1.3327948303715638
5/14/10,1.238,1.2575,1.2359,1.2545,-1.3327948303715638,0.04844178911673938
5/17/10,1.2386,1.2414,1.2237,1.238,0.04844178911673938,-1.441441441441428
5/18/10,1.221,1.2444,1.2162,1.2386,-1.441441441441428,1.4209591474244987
5/19/10,1.2386,1.2398,1.2146,1.221,1.4209591474244987,1.0939870638026068
5/20/10,1.2523,1.2598,1.2298,1.2386,1.0939870638026068,0.41351888667992787
5/21/10,1.2575,1.2672,1.2464,1.2523,0.41351888667992787,-1.5423126614987175
5/24/10,1.2384,1.2559,1.2346,1.2575,-1.5423126614987175,-0.42166720726563983
5/25/10,1.2332,1.2353,1.2176,1.2384,-0.42166720726563983,-1.156590927733574
5/26/10,1.2191,1.2375,1.2178,1.2332,-1.156590927733574,1.2474686107735813
5/27/10,1.2345,1.2394,1.2155,1.2191,1.2474686107735813,-0.562072336265877
5/28/10,1.2276,1.2452,1.2271,1.2345,-0.562072336265877,0.19512195121950876
5/31/10,1.23,1.2334,1.2267,1.2276,0.19512195121950876,-0.5312627707396772
6/1/10,1.2235,1.2353,1.2112,1.23,-0.5312627707396772,0.06534346156986946
6/2/10,1.2243,1.2275,1.2176,1.2235,0.06534346156986946,-0.6577324673189187
6/3/10,1.2163,1.2326,1.2153,1.2243,-0.6577324673189187,-1.6718214494691983
6/4/10,1.1963,1.2215,1.1956,1.2163,-1.6718214494691983,-0.3607382550335546
6/7/10,1.192,1.1991,1.1878,1.1963,-0.3607382550335546,0.19258142845181017
6/8/10,1.1943,1.2008,1.1901,1.192,0.19258142845181017,0.3005259203606351
6/9/10,1.1979,1.2075,1.1925,1.1943,0.3005259203606351,1.1388957662787846
6/10/10,1.2117,1.2143,1.1958,1.1979,1.1388957662787846,-0.21503597717309866
6/11/10,1.2091,1.2152,1.2046,1.2117,-0.21503597717309866,1.0961145194273911
6/14/10,1.2225,1.2298,1.2118,1.2091,1.0961145194273911,0.9078382102618221
6/15/10,1.2337,1.2349,1.2167,1.2225,0.9078382102618221,-0.27635536048118914
6/16/10,1.2303,1.2355,1.2255,1.2337,-0.27635536048118914,0.6620912394025019
6/17/10,1.2385,1.2412,1.2243,1.2303,0.6620912394025019,-0.008074935400515907
6/18/10,1.2384,1.2416,1.2351,1.2385,-0.008074935400515907,-0.6501950585175559
6/21/10,1.2304,1.2486,1.2304,1.2384,-0.6501950585175559,-0.2689267378371656
6/22/10,1.2271,1.2353,1.2251,1.2304,-0.2689267378371656,0.4058112166220188
6/23/10,1.2321,1.2343,1.221,1.2271,0.4058112166220188,0.06488766323303868
6/24/10,1.2329,1.2387,1.2263,1.2321,0.06488766323303868,0.3958636290192199
6/25/10,1.2378,1.2395,1.2253,1.2329,0.3958636290192199,-0.8062545809919391
6/28/10,1.2279,1.2397,1.2266,1.2378,-0.8062545809919391,-0.7466360354446904
6/29/10,1.2188,1.229,1.2152,1.2279,-0.7466360354446904,0.3352686237631852
6/30/10,1.2229,1.2304,1.2167,1.2188,0.3352686237631852,2.3398818080178794
7/1/10,1.2522,1.2539,1.2194,1.2229,2.3398818080178794,0.19925081692834518
7/2/10,1.2547,1.2613,1.2483,1.2522,0.19925081692834518,-0.11170509853984248
7/5/10,1.2533,1.2563,1.2509,1.2547,-0.11170509853984248,0.642143649912795
7/6/10,1.2614,1.2662,1.2481,1.2533,0.642143649912795,0.15830299192654754
7/7/10,1.2634,1.2664,1.2554,1.2614,0.15830299192654754,0.46482313085953014
7/8/10,1.2693,1.27,1.2622,1.2634,0.46482313085953014,-0.4272489912176653
7/9/10,1.2639,1.2722,1.2608,1.2693,-0.4272489912176653,-0.3971721344030595
7/12/10,1.2589,1.2647,1.255,1.2639,-0.3971721344030595,1.0065266965479391
7/13/10,1.2717,1.2737,1.2523,1.2589,1.0065266965479391,0.15702284682421305
7/14/10,1.2737,1.2778,1.2683,1.2717,0.15702284682421305,1.3706055443704543
7/15/10,1.2914,1.2919,1.2709,1.2737,1.3706055443704543,0.08510638297871403
7/16/10,1.2925,1.3007,1.2891,1.2914,0.08510638297871403,0.15449980687524156
7/19/10,1.2945,1.2991,1.2872,1.2925,0.15449980687524156,-0.4344790131119598
7/20/10,1.2889,1.3028,1.284,1.2945,-0.4344790131119598,-0.9634967883440371
7/21/10,1.2766,1.2913,1.2733,1.2889,-0.9634967883440371,0.9543021180851872
7/22/10,1.2889,1.2929,1.2739,1.2766,0.9543021180851872,0.15493066852583484
7/23/10,1.2909,1.2967,1.2794,1.2889,0.15493066852583484,0.6617929973066689
7/26/10,1.2995,1.3005,1.2878,1.2909,0.6617929973066689,0.05383787109674842
7/27/10,1.3002,1.3045,1.2953,1.2995,0.05383787109674842,-0.1772093381616433
7/28/10,1.2979,1.3041,1.2968,1.3002,-0.1772093381616433,0.8100878868933851
7/29/10,1.3085,1.3106,1.2979,1.2979,0.8100878868933851,-0.23747510341658515
7/30/10,1.3054,1.3093,1.2981,1.3085,-0.23747510341658515,0.8582061213640227
8/2/10,1.3167,1.3195,1.3055,1.3054,0.8582061213640227,0.4686673217930292
8/3/10,1.3229,1.3261,1.3147,1.3167,0.4686673217930292,-0.5243161094224852
8/4/10,1.316,1.3239,1.3132,1.3229,-0.5243161094224852,0.13659128851115676
8/5/10,1.3178,1.3234,1.312,1.316,0.13659128851115676,0.8278145695364163
8/6/10,1.3288,1.3333,1.3158,1.3178,0.8278145695364163,-0.49156772290705214
8/9/10,1.3223,1.3307,1.3217,1.3288,-0.49156772290705214,-0.2425896444545593
8/10/10,1.3191,1.3234,1.3075,1.3223,-0.2425896444545593,-2.3828003725551032
8/11/10,1.2884,1.319,1.2864,1.3191,-2.3828003725551032,-0.4365450576863151
8/12/10,1.2828,1.2932,1.2782,1.2884,-0.4365450576863151,-0.5880969183721352
8/13/10,1.2753,1.2906,1.2753,1.2828,-0.5880969183721352,0.491573033707863
8/16/10,1.2816,1.2871,1.2735,1.2753,0.491573033707863,0.4968944099378852
8/17/10,1.288,1.2915,1.2805,1.2816,0.4968944099378852,-0.15552099533437028
8/18/10,1.286,1.2923,1.2824,1.288,-0.15552099533437028,-0.3198377408534201
8/19/10,1.2819,1.2902,1.2773,1.286,-0.3198377408534201,-0.8734655335221995
8/20/10,1.2708,1.2832,1.2664,1.2819,-0.8734655335221995,-0.3395183576786396
8/23/10,1.2665,1.2731,1.2647,1.2708,-0.3395183576786396,0.07101151964653013
8/24/10,1.2674,1.2718,1.2587,1.2665,0.07101151964653013,-0.165968545009088
8/25/10,1.2653,1.2725,1.2607,1.2674,-0.165968545009088,0.6438947781703954
8/26/10,1.2735,1.2764,1.2651,1.2653,0.6438947781703954,0.023551577955720437
8/27/10,1.2738,1.2778,1.2677,1.2735,0.023551577955720437,-0.6002211341020416
8/30/10,1.2662,1.2769,1.266,1.2738,-0.6002211341020416,0.17344686218858246
8/31/10,1.2684,1.2743,1.2626,1.2662,0.17344686218858246,0.9217309795344504
9/1/10,1.2802,1.2855,1.2664,1.2684,0.9217309795344504,0.10144362075693161
9/2/10,1.2815,1.2848,1.2777,1.2802,0.10144362075693161,0.5895586067799108
9/3/10,1.2891,1.2897,1.281,1.2815,0.5895586067799108,-0.1476072094468624
9/6/10,1.2872,1.2918,1.2866,1.2891,-0.1476072094468624,-1.3702945345723627
9/7/10,1.2698,1.2876,1.2683,1.2872,-1.3702945345723627,0.1101321585903137
9/8/10,1.2712,1.2763,1.266,1.2698,0.1101321585903137,-0.07084940565221781
9/9/10,1.2703,1.2767,1.2665,1.2712,-0.07084940565221781,0.031478712520654435
9/10/10,1.2707,1.2747,1.2645,1.2703,0.031478712520654435,1.2818520820385302
9/13/10,1.2872,1.2892,1.2706,1.2707,1.2818520820385302,1.0683268003996638
9/14/10,1.3011,1.3033,1.283,1.2872,1.0683268003996638,0.0076852136489385945
9/15/10,1.3012,1.3036,1.2956,1.3011,0.0076852136489385945,0.5426889857066504
9/16/10,1.3083,1.3117,1.2977,1.3012,0.5426889857066504,-0.31436896181567187
9/17/10,1.3042,1.3159,1.3019,1.3083,-0.31436896181567187,0.16840171463563838
9/20/10,1.3064,1.312,1.3028,1.3042,0.16840171463563838,1.3442078235916053
9/21/10,1.3242,1.3281,1.3059,1.3064,1.3442078235916053,1.1274546404838266
9/22/10,1.3393,1.344,1.3248,1.3242,1.1274546404838266,-0.5933603725401847
9/23/10,1.3314,1.3413,1.3305,1.3393,-0.5933603725401847,1.2607534856125873
9/24/10,1.3484,1.3492,1.3287,1.3314,1.2607534856125873,-0.0890736342042822
9/27/10,1.3472,1.3506,1.3426,1.3484,-0.0890736342042822,0.8171979680483037
9/28/10,1.3583,1.3595,1.3382,1.3472,0.8171979680483037,0.32288838335656855
9/29/10,1.3627,1.3647,1.3567,1.3583,0.32288838335656855,0.0366784037558645
9/30/10,1.3632,1.3683,1.356,1.3627,0.0366784037558645,1.059660328059221
10/1/10,1.3778,1.3783,1.362,1.3632,1.059660328059221,-0.6942921873857956
10/4/10,1.3683,1.3808,1.3667,1.3778,-0.6942921873857956,1.062906724511926
10/5/10,1.383,1.3859,1.3639,1.3683,1.062906724511926,0.7534983853605995
10/6/10,1.3935,1.3947,1.38,1.383,0.7534983853605995,-0.12933821944384738
10/7/10,1.3917,1.4028,1.3858,1.3935,-0.12933821944384738,0.03591438011781116
10/8/10,1.3922,1.3983,1.3835,1.3917,0.03591438011781116,-0.33873873873874943
10/11/10,1.3875,1.4011,1.3867,1.3922,-0.33873873873874943,0.2802932298404495
10/12/10,1.3914,1.3932,1.3774,1.3875,0.2802932298404495,0.34379028792437594
10/13/10,1.3962,1.4001,1.3913,1.3914,0.34379028792437594,0.8098891730605182
10/14/10,1.4076,1.4121,1.3956,1.3962,0.8098891730605182,-0.7659818168802299
10/15/10,1.3969,1.4157,1.3938,1.4076,-0.7659818168802299,0.12155012155012403
10/18/10,1.3986,1.3998,1.3832,1.3969,0.12155012155012403,-1.8793706293706327
10/19/10,1.3728,1.4003,1.3721,1.3986,-1.8793706293706327,1.6337059329320673
10/20/10,1.3956,1.3991,1.3699,1.3728,1.6337059329320673,-0.23701788407669744
10/21/10,1.3923,1.405,1.3874,1.3956,-0.23701788407669744,0.07894359121572261
10/22/10,1.3934,1.3973,1.3858,1.3923,0.07894359121572261,0.32191143858644744
10/25/10,1.3979,1.408,1.3935,1.3934,0.32191143858644744,-0.9459849797804657
10/26/10,1.3848,1.3982,1.3826,1.3979,-0.9459849797804657,-0.6102877070618979
10/27/10,1.3764,1.3877,1.3735,1.3848,-0.6102877070618979,1.1987653434785683
10/28/10,1.3931,1.3945,1.3759,1.3764,1.1987653434785683,-0.1653724475122209
10/29/10,1.3908,1.3951,1.3806,1.3931,-0.1653724475122209,-0.208948771525335
11/1/10,1.3879,1.4011,1.3863,1.3908,-0.208948771525335,1.0551080059884612
11/2/10,1.4027,1.4058,1.3882,1.3879,1.0551080059884612,0.7429946221341603
11/3/10,1.4132,1.4182,1.3992,1.4027,0.7429946221341603,0.5209066591581073
11/4/10,1.4206,1.4282,1.4103,1.4132,0.5209066591581073,-1.2183826148913512
11/5/10,1.4035,1.4247,1.4024,1.4206,-1.2183826148913512,-0.8406380227044147
11/8/10,1.3918,1.4084,1.3888,1.4035,-0.8406380227044147,-1.038112522686024
11/9/10,1.3775,1.3973,1.3752,1.3918,-1.038112522686024,0.0362844702467304
11/10/10,1.378,1.3826,1.3671,1.3775,0.0362844702467304,-0.8932493776541213
11/11/10,1.3658,1.382,1.3638,1.378,-0.8932493776541213,0.2992919191181833
11/12/10,1.3699,1.3777,1.3575,1.3658,0.2992919191181833,-0.9952816278383844
11/15/10,1.3564,1.375,1.3564,1.3699,-0.9952816278383844,-0.5634638196915815
11/16/10,1.3488,1.3656,1.3447,1.3564,-0.5634638196915815,0.22192632046159874
11/17/10,1.3518,1.3565,1.346,1.3488,0.22192632046159874,0.8217168011738885
11/18/10,1.363,1.3667,1.3526,1.3518,0.8217168011738885,0.40189989039094337
11/19/10,1.3685,1.3731,1.3609,1.363,0.40189989039094337,-0.44773928361714577
11/22/10,1.3624,1.3786,1.3577,1.3685,-0.44773928361714577,-1.861682242990665
11/23/10,1.3375,1.3633,1.3362,1.3624,-1.861682242990665,-0.3827679375562806
11/24/10,1.3324,1.3421,1.3284,1.3375,-0.3827679375562806,0.3887559808612344
11/25/10,1.3376,1.3386,1.3287,1.3324,0.3887559808612344,-1.0577213659715767
11/26/10,1.3236,1.3365,1.3199,1.3376,-1.0577213659715767,-0.8610835936904738
11/29/10,1.3123,1.3302,1.3065,1.3236,-0.8610835936904738,-0.9616864132943496
